V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V39F	V40	V40F	V41	V42	V43	V44	V45	V46	V47	V48	V48F	V49	V49F	V50	V51	V51F	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V76F	V77	V77F	V78	V78F	V79	V79F	V80	V80F	V81	V81F	V82	V82F	V83	V83F	V84	V84F	V85	V85F	V86	V86F	V87	V87F	V88	V88F	V89	V89F	V90	V90F	V91	V91F	V92	V93	V93F	V94	V94F	V95	V95F	V96	V96F	V97	V97F	V98	V98F	V99	V99F	V100	V100F	V101	V101F	V102	V102F	V103	V103F	V104	V105	V105F	V106	V107	V107F	V108	V108F	V109	V110	V110F	V111	V111F	V112	V112F	V113	V113F	V114	V115	V115F	V116	V116F	V117	V117F	V118	V118F	V119	V119F	V120	V120F	V121	V121F	V122	V122F	V123	V123F	V124	V124F	V125	V125F	V126	V126F	V127S	V127	V127F	V128	V128F	V129	V130	V130F	V131	V131F	V132	V132F	V133	V133F	V134	V134F	V135	V135F	V136	V136F	V137	V137F	V138	V138F	V139	V139F	V140	V140F	V141	V141F	V142	V142F	V143	V143F	V144	V144F	V145	V145F	V146	V146F	V147	V147F	V148	V148F	V149	V149F	V150	V150F	V151	V151F	V152	V152F	V153	V154	V154F	V155	V155F	V156	V156F	V157	V157F	V158	V158F	V159	V159F	V160	V160F	V161	V161F	V162	V162F	V163	V163F	V164	V164F	V165	V165F	V166	V166F	V167	V167F	V168	V168F	V169	V169F	V170	V170F	V171	V171F	V172	V173	V173F	V174	V174F	V175	V175F	V176	V176F	V177	V177F	V178	V178F	V179	V179F	V180	V180F	V181	V181F	V182	V182F	V183	V183F	V184	V184F	V185	V185F	V186	V186F	V187	V187F	V188	V188F	V189	V189F	V190	V190F	V191	V192	V192F	V193	V193F	V194	V194F	V195	V195F	V196	V196F	V197	V198	V198F	V199	V199F	V200	V200F	V201	V201F	V202S	V202	V202F	V203	V204	V204F	V205	V205F	V206	V207	V208	V209	V210	V210S	V211	V212	V212F	V213	V214	V214F	V215	V216	V217	V218	V219	V220	V221	V222	V223	V223S	V224	V225	V226	V227	V228	V229	V230	V231	V232	V233	V233S	V234	V235
340000000075500000000	CASWELL CORRECTIONAL CENTER	 	 	 	YANCEYVILLE	NC	27379	P. O. BOX 217	YANCEYVILLE	NC	27379	999	999	9999	9999	999	999	9999	 	2	1	3	 	1	0	0	0	0	0	0	0	0	0	0	 	1	3	460	1	354	1	1931	0	0	0	0	1	9	9999	0	999	0	1	484	0	1985	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 	2	1985	474	1	0	0	469	0	469	0	9999	0	999	0	99	0	469	0	171	0	264	0	22	0	6	0	999	0	999	0	999	0	6	0	UNABLE TO DETERMINE	469	0	1	0	461	0	7	0	9999	0	469	0	456	0	11	0	2	0	469	0	0	0	1	22	0	2	999	0	15	1	1	999	0	9	0	7	0	999	0	 	9999	0	16	0	9999	0	468	0	1	0	999	0	9	0	469	0	9999	0	9999	0	999	0	9	0	 	99	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	175	0	99	0	999	0	999	0	175	0	999	0	3	0	1	0	115	0	36	0	999	0	6	0	99	0	99	0	999	0	9	0	FOOD SERVICE	3	0	2	0	121	0	54	0	113	0	99	0	60	0	99	0	999	0	99	0	1	0	9	0	1	0	9	0	999	0	9	0	999	0	9	0	 	999	0	99	0	175	0	99	0	98	0	99	0	51	0	99	0	999	0	99	0	1	0	9	0	1	0	9	0	999	0	9	0	99	0	9	0	 	999	0	9	0	151	0	99	0	432	0	1	2	0	0	0	0	0	0	0	 	0	0	1	0	0	0	0	0	1	0	1	0	 	0	180	0	2	999	0	1	1	1	0	0	1	1	0	0	 	0	1	1	1	0	1	1	1	1	0	 	0	CASWELL COUNTY
340000000075600000000	DAVIDSON CORRECTIONAL CENTER	 	 	 	LEXINGTON	NC	27292	1400 THOMASON ST	LEXINGTON	NC	27292	999	999	9999	9999	999	999	9999	 	2	1	4	 	1	0	0	0	0	1	0	0	0	0	0	 	1	2	258	0	258	0	1937	0	0	0	0	1	1	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	250	1	0	0	250	0	250	0	9999	0	999	0	99	0	250	0	105	0	140	0	4	0	1	0	999	0	999	0	999	0	999	0	 	250	0	9999	0	9999	0	250	0	9999	0	250	0	206	0	43	0	1	0	250	0	0	0	1	1	0	2	999	0	10	0	9	999	0	999	0	3	0	999	0	 	9999	0	3	0	9999	0	250	0	9999	0	999	0	9	0	250	0	9999	0	9999	0	999	0	9	0	 	99	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	60	0	99	0	1	0	999	0	61	0	999	0	2	0	99	0	47	0	2	0	999	0	3	0	99	0	99	0	1	0	1	0	PROGRAMS	3	0	2	0	53	0	8	0	47	1	99	0	12	1	99	0	999	0	99	0	99	0	9	0	999	0	9	0	999	0	9	0	999	0	9	0	MIDDLE EASTERN	1	0	99	0	60	0	99	0	41	0	99	0	8	0	99	0	999	0	99	0	99	0	9	0	99	0	9	0	999	0	9	0	99	0	9	0	 	999	0	9	0	49	0	99	0	252	0	2	999	0	0	0	0	0	0	0	 	0	0	1	0	0	0	0	0	1	0	1	0	 	0	221	0	1	32	0	1	1	1	0	0	0	1	1	0	 	0	1	1	1	1	0	1	1	0	0	 	0	DAVIDSON COUNTY
340000000075800000000	FORSYTH CORRECTIONAL CENTER	 	 	 	WINSTON-SALEM	NC	27105	307 CRAFT DRIVE	WINSTON SALEM	NC	27105	999	999	9999	9999	999	999	9999	 	2	1	4	 	1	0	0	0	0	1	0	0	0	0	0	 	1	2	248	1	196	1	1939	0	0	0	0	1	9	9999	0	999	0	1	248	0	1989	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 	1	1989	245	0	0	0	248	0	248	0	0	0	0	0	0	0	248	0	67	0	180	0	0	0	1	0	0	0	0	0	0	0	0	0	 	248	0	0	0	0	0	248	0	0	0	248	0	248	0	0	0	0	0	248	0	0	0	2	0	0	2	999	0	0	0	2	999	0	999	0	9999	0	999	0	 	9999	0	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	55	0	1	0	0	0	0	0	55	0	1	0	1	0	1	0	40	0	4	0	0	0	3	0	0	0	0	0	4	0	1	0	NOT SPECIFIED	1	1	1	1	46	1	10	1	34	0	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	55	0	1	0	29	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	44	0	0	0	28	0	2	999	0	0	0	0	0	1	0	 	0	0	2	1	0	1	0	0	1	0	1	1	WORK RELEASE/STUDY RELEASE	0	235	0	1	58	0	0	1	0	0	0	1	0	1	0	 	0	1	1	0	0	0	1	1	0	0	 	0	FORSYTH COUNTY
340000000076000000000	GUILFORD CORRECTIONAL CENTER	 	 	 	MCLEANSVILLE	NC	27301	4250 CAMP BURTON ROAD	MCLEANSVILLE	NC	27301	999	999	9999	9999	999	999	9999	 	2	1	4	 	1	0	0	0	0	1	0	0	0	0	0	 	1	2	168	1	152	0	1938	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	158	1	0	0	144	0	144	1	9999	0	999	0	99	0	144	1	47	1	92	1	3	1	2	1	999	0	999	0	999	0	999	0	 	144	1	9999	0	1	1	143	1	9999	0	144	0	135	1	9	1	999	0	144	0	0	1	1	1	1	2	999	0	12	0	1	999	0	9	1	1	1	999	0	 	9999	0	10	1	9999	0	144	1	9999	0	999	0	9	0	144	1	9999	0	9999	0	999	0	9	0	 	99	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	50	1	99	0	999	0	999	0	50	1	999	0	1	1	99	0	42	1	999	0	4	1	999	0	99	0	99	0	3	1	999	0	 	999	0	999	0	50	1	999	0	22	1	99	0	28	1	99	0	999	0	99	0	99	0	9	0	999	0	9	0	999	0	9	0	999	0	9	0	 	999	0	99	0	50	1	99	0	15	1	99	0	27	1	99	0	999	0	99	0	99	0	9	0	99	0	9	0	999	0	9	0	99	0	9	0	 	999	0	9	0	42	1	99	0	65	1	2	999	0	0	1	0	1	0	1	 	0	1	1	1	1	1	1	0	1	0	1	0	 	0	130	1	1	42	1	0	0	1	0	0	0	0	0	0	 	0	1	1	1	0	1	1	1	1	0	 	0	GUILFORD COUNTY
340000000076100000000	RANDOLPH CORRECTIONAL CENTER	 	 	 	ASHEBORO	NC	27204	P. O. BOX 4128	ASHEBORO	NC	27203	999	999	9999	9999	999	999	9999	 	2	1	4	 	1	0	0	1	0	0	0	0	0	1	0	 	1	3	226	0	230	0	1938	1	0	0	0	0	2	30	1	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	225	1	0	0	231	0	231	0	9999	0	999	0	99	0	231	0	106	0	111	0	3	0	5	0	1	0	999	0	999	0	5	0	NOT SPECIFIED	231	0	1	0	1	0	229	0	9999	0	231	0	38	0	190	1	3	0	231	0	0	0	1	2	0	1	33	0	11	0	1	999	0	999	0	1	0	999	0	ICON	1	0	2	0	9999	0	9999	0	9999	0	999	0	9	0	0	0	9999	0	9999	0	999	0	9	0	 	99	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	105	0	99	0	999	0	999	0	105	0	999	0	2	0	0	0	68	0	17	0	0	0	2	0	0	0	0	0	1	0	15	0	 	0	0	0	0	71	0	34	0	84	0	99	0	19	0	99	0	2	0	99	0	99	0	9	0	999	0	9	0	999	0	9	0	999	0	9	0	 	999	0	99	0	105	0	0	0	68	0	99	0	15	0	99	0	2	0	99	0	99	0	9	0	99	0	9	0	999	0	9	0	99	0	9	0	 	999	0	9	0	85	0	0	0	109	0	2	0	0	0	0	1	0	0	0	 	0	0	1	1	0	0	0	0	1	0	1	0	 	0	135	0	2	999	0	1	1	1	0	0	0	0	0	1	CORRESPONDENCE COURSES	0	1	1	1	1	1	0	1	0	0	 	0	RANDOLPH COUNTY
340000000076600000000	CABARRUS CORRECTIONAL CENTER	 	 	 	MT PLEASENT	NC	28124	158 DUTCH ROAD	MT. PLEASANT	NC	28124	999	999	9999	9999	999	999	9999	 	2	1	4	 	1	0	0	0	0	0	0	0	0	0	0	 	1	2	198	1	198	1	1939	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	192	1	0	0	197	0	197	0	0	0	0	0	0	0	197	0	88	0	106	0	0	0	1	0	0	0	0	0	2	0	0	0	 	197	0	0	0	0	0	197	0	0	0	197	0	142	0	54	0	1	0	197	0	0	1	1	1	0	2	999	0	8	1	2	999	0	999	0	9999	0	999	0	 	9999	0	9999	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 	0	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	52	0	4	0	1	0	0	0	53	0	4	0	2	0	0	0	38	0	6	0	0	0	2	0	1	0	0	0	2	0	3	0	FOOD SERVICE	3	0	0	0	46	0	11	0	43	1	3	0	8	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	52	0	4	0	34	0	3	0	5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	40	0	4	0	312	1	1	2	0	0	0	2	1	0	0	 	0	0	1	0	1	1	1	0	1	0	1	1	WORK RELEASE	0	120	1	1	16	1	1	0	1	0	0	1	0	0	0	 	0	1	1	0	0	0	1	1	0	0	 	0	CABARRUS COUNTY
340000000076700000000	CATAWBA CORRECTIONAL CENTER	 	 	 	NEWTON	NC	28658	P. O. BOX 520	NEWTON	NC	28658	999	999	9999	9999	999	999	9999	 	2	1	4	 	1	0	0	0	0	1	0	0	0	0	0	 	1	1	230	0	192	0	1932	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	225	1	0	0	224	0	224	0	0	0	0	0	0	0	224	0	104	0	114	0	0	0	0	0	5	0	0	0	0	0	1	0	OTHER	224	0	0	0	0	0	224	0	0	0	224	0	194	0	30	0	0	0	224	0	0	0	1	2	0	2	999	0	34	1	1	0	0	2	1	0	0	0	0	 	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	60	0	0	0	0	0	0	0	60	0	0	0	4	0	2	0	47	0	2	0	0	0	1	0	0	0	0	0	1	0	3	0	 	0	0	0	0	52	0	8	0	53	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	60	0	0	0	44	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	49	0	0	0	179	0	2	999	0	0	0	0	0	0	0	 	0	0	1	0	0	0	0	1	1	0	1	0	 	0	215	0	1	51	0	1	1	1	0	0	1	1	0	0	 	0	1	1	0	0	0	1	1	1	0	 	0	CATAWBA COUNTY
340000000076800000000	CLEVELAND CORRECTIONAL CENTER	 	 	 	SHELBY	NC	28152	260 KEMPER ROAD	SHELBY	NC	28150	999	999	9999	9999	999	999	9999	 	2	1	3	 	1	0	0	0	0	0	0	0	0	0	0	 	1	3	128	0	128	0	1935	1	0	0	0	0	2	78	1	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	121	0	0	0	81	0	81	0	9999	0	999	0	99	0	81	0	37	0	43	0	1	0	999	0	999	0	999	0	999	0	999	0	 	81	0	9999	0	81	0	9999	0	9999	0	81	0	81	0	9999	0	999	0	81	0	0	0	1	1	0	2	999	0	3	0	1	999	0	999	0	2	0	999	0	 	9999	0	2	0	9999	0	81	0	9999	0	999	0	9	0	81	0	9999	0	9999	0	999	0	9	0	 	99	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	58	0	99	0	999	0	999	0	58	0	0	0	2	0	0	0	41	0	6	0	0	0	2	0	0	0	0	0	2	0	2	0	FOOD SERVICE	3	0	0	0	48	0	10	0	46	0	99	0	11	0	99	0	1	0	99	0	99	0	9	0	999	0	9	0	999	0	9	0	999	0	9	0	 	999	0	99	0	58	0	0	0	36	0	99	0	11	0	99	0	999	0	99	0	99	0	9	0	99	0	9	0	999	0	9	0	99	0	9	0	 	999	0	9	0	47	0	0	0	131	0	2	999	0	0	0	14	0	0	0	 	0	0	1	0	0	0	0	0	1	0	0	0	 	0	29	0	2	999	0	0	0	0	0	0	1	0	0	0	 	0	1	1	1	1	0	1	0	0	0	 	0	CLEVELAND COUNTY
340000000076900000000	GASTON CORRECTIONAL CENTER	 	 	 	DALLAS	NC	28034	520 JUSTICE COURT	DALLAS	NC	28034	999	999	9999	9999	999	999	9999	 	2	1	4	 	1	0	0	0	0	0	0	0	0	0	0	 	1	2	242	0	200	0	1933	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	233	0	0	8	223	0	223	0	0	0	0	0	0	0	223	0	110	0	110	0	0	0	0	0	3	0	0	0	0	0	0	0	 	223	0	0	0	0	0	223	0	0	0	223	0	223	1	0	1	0	0	223	0	0	0	2	0	0	2	999	0	0	9	1	0	0	0	0	1	0	0	0	 	0	0	1	0	0	0	223	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	53	0	0	0	5	0	0	0	58	0	0	0	1	0	0	0	44	0	1	0	0	0	3	0	1	0	2	0	6	1	0	0	 	0	0	0	0	52	0	6	0	36	1	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	53	0	0	0	32	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	45	0	0	0	159	0	2	999	0	0	0	0	0	0	0	 	0	0	1	1	0	0	0	0	1	0	1	0	 	0	205	0	1	30	0	1	0	1	0	0	0	0	1	1	NOT SPECIFIED	0	1	1	0	0	0	1	1	0	0	 	0	GASTON COUNTY
340000000077100000000	LINCOLN CORRECTIONAL CENTER	 	 	 	LINCOLNTON	NC	28092	464 ROPER DRIVE	LINCOLNTON	NC	28092	999	999	9999	9999	999	999	9999	 	2	1	3	 	1	0	0	0	0	0	0	0	0	0	0	 	1	3	202	0	202	0	1939	0	0	0	0	1	1	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	197	1	0	0	200	1	200	1	9999	0	999	0	99	0	200	1	109	1	83	1	8	1	999	0	999	0	999	0	999	0	999	0	 	200	1	9999	0	200	1	9999	0	9999	0	200	1	200	1	9999	0	999	0	200	1	0	1	1	0	9	2	999	0	0	0	1	999	0	999	0	3	1	999	0	 	9999	0	3	1	9999	0	200	1	9999	0	999	0	9	0	200	1	9999	0	9999	0	999	0	9	0	 	99	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	89	1	99	0	999	0	999	0	89	1	999	0	16	1	4	1	59	1	6	1	0	0	0	0	0	0	0	0	0	1	1	0	FOOD SERVICE	3	1	0	1	78	1	11	1	83	1	99	0	5	1	99	0	1	1	99	0	99	0	9	0	999	0	9	0	999	0	9	0	999	0	9	0	 	999	0	99	0	89	0	99	0	59	1	99	0	5	1	99	0	1	1	99	0	99	0	9	0	99	0	9	0	999	0	9	0	99	0	9	0	 	999	0	9	0	65	0	99	0	303	1	2	999	0	0	1	5	1	0	1	 	0	1	1	0	1	0	1	1	1	0	0	0	 	0	182	1	2	999	0	1	1	1	0	0	0	1	0	0	 	0	1	1	0	0	0	0	0	0	0	 	0	LINCOLN COUNTY
340000000077200000000	CHARLOTTE CORRECTIONAL CENTER	 	 	 	CHARLOTTE	NC	28266	4100 MEADOW OAK DRIVE	CHARLOTTE	NC	28266	999	999	9999	9999	999	999	9999	 	2	1	4	 	1	0	0	0	0	0	0	0	0	0	0	 	1	1	258	0	258	0	1935	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	250	1	0	0	248	1	248	1	0	0	0	0	0	0	248	0	80	1	162	1	3	1	3	1	0	0	0	0	0	0	0	0	 	248	1	0	0	0	0	248	1	0	0	248	1	193	1	55	1	0	0	248	0	0	1	2	0	0	2	999	0	0	0	2	999	0	999	0	9999	0	999	0	 	9999	0	9999	0	0	0	248	1	0	0	0	0	0	0	248	0	9999	0	9999	0	999	0	9	0	 	99	0	9999	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	59	0	0	0	3	0	0	0	62	0	0	0	2	0	1	0	35	0	12	0	1	0	1	0	0	0	0	0	0	0	1	0	NOT SPECIFIED	9	1	0	1	47	0	15	0	9	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	59	0	0	0	7	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	47	0	0	0	393	0	2	999	0	0	0	0	0	0	0	 	0	0	1	2	0	1	1	0	1	0	1	0	 	0	228	1	1	91	0	1	0	1	0	0	0	0	0	0	 	0	1	1	1	0	0	1	1	1	0	 	0	MECKLENBURG COUNTY
340000000077400000000	ROWAN CORRECTIONAL CENTER	 	 	 	SALISBURY	NC	28145	P. O. BOX 1207	SALISBURY	NC	28147	999	999	9999	9999	999	999	9999	 	2	1	4	 	1	1	0	0	0	1	0	0	0	0	0	 	1	2	276	0	276	0	1931	0	0	0	0	1	9	9999	0	999	0	1	276	0	1985	1	1	0	0	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	0	 	1	1985	264	0	0	8	269	0	269	0	9999	0	999	0	99	0	269	0	142	0	124	0	9999	0	1	0	999	0	999	0	999	0	2	0	OTHER	269	0	0	8	0	8	269	0	0	8	269	0	191	0	78	0	0	8	269	0	0	8	2	0	0	2	999	0	0	9	1	0	8	7	0	8	0	0	8	INTENSIVE CONTROL	13	0	28	0	9999	0	269	0	9999	0	999	0	9	0	269	0	9999	0	9999	0	999	0	9	0	 	99	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	70	0	99	0	0	0	999	0	70	0	999	0	2	0	0	0	46	0	11	0	0	0	5	0	99	0	99	0	4	0	2	0	 	999	0	999	0	52	0	18	0	55	0	99	0	15	0	99	0	999	0	99	0	99	0	9	0	999	0	9	0	999	0	9	0	999	0	9	0	 	999	0	99	0	70	0	0	0	44	0	99	0	13	0	99	0	999	0	99	0	99	0	9	0	99	0	9	0	999	0	9	0	99	0	9	0	 	999	0	9	0	57	0	0	0	359	0	2	999	0	0	0	16	0	0	0	 	0	0	1	0	0	1	0	0	1	0	1	0	 	0	117	0	1	12	0	0	0	1	0	0	1	0	0	0	 	0	1	1	0	0	0	0	1	0	0	 	0	ROWAN COUNTY
340000000077600000000	UNION CORRECTIONAL CENTER	 	 	 	MONROE	NC	28112	200 S SUTHERLAND AVENUE	MONROE	NC	28112	999	999	9999	9999	999	999	9999	 	2	1	4	 	0	0	0	0	0	1	0	0	0	0	0	 	6	1	94	0	94	0	1935	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	2	9999	89	0	0	0	86	0	86	0	9999	0	999	0	99	0	86	0	15	0	68	0	2	0	1	0	999	0	999	0	999	0	999	0	 	86	0	9999	0	9999	0	86	0	9999	0	86	0	86	0	9999	0	999	0	86	0	0	0	2	0	0	2	999	0	2	0	2	999	0	999	0	9999	0	999	0	 	9999	0	9999	0	9999	0	86	0	9999	0	999	0	9	0	86	0	9999	0	9999	0	999	0	9	0	 	99	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	34	0	99	0	999	0	999	0	34	0	999	0	2	0	99	0	24	0	3	0	999	0	2	0	99	0	99	0	2	0	1	0	 	999	0	999	0	28	0	6	0	24	0	99	0	10	0	99	0	999	0	99	0	99	0	9	0	999	0	9	0	999	0	9	0	999	0	9	0	 	999	0	99	0	34	0	99	0	18	0	99	0	9	0	99	0	999	0	99	0	99	0	9	0	99	0	9	0	999	0	9	0	99	0	9	0	 	999	0	9	0	27	0	99	0	6	0	2	999	0	0	0	0	0	0	0	 	0	0	1	0	0	2	0	0	1	0	0	0	 	0	79	0	1	63	0	0	0	0	0	0	0	0	0	0	 	1	1	1	1	1	0	1	1	0	0	 	0	UNION COUNTY
340000000077900000000	HARNETT CORRECTIONAL INSTITUTION	 	 	 	LILLINGTON	NC	27546	P. O. BOX 1569	LILLINGTON	NC	27546	999	999	9999	9999	999	999	9999	 	2	1	3	 	1	0	0	0	0	0	0	0	0	0	0	 	1	3	904	1	870	1	1936	0	0	1	0	0	1	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	889	1	0	0	887	1	887	1	9999	0	999	0	99	0	887	1	262	1	478	1	74	1	9	1	2	1	1	1	0	1	61	1	UNABLE TO DETERMINE/OTHER	887	1	9999	0	876	1	11	1	9999	0	887	1	875	1	9	1	3	1	887	1	0	1	1	103	1	2	999	0	63	1	1	999	0	12	1	5	1	999	0	 	9999	0	17	1	9999	0	9999	0	9999	0	999	0	9	0	0	1	9999	0	9999	0	999	0	9	0	 	99	0	0	1	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	351	1	99	0	999	0	999	0	351	1	999	0	3	1	0	1	208	1	71	1	15	1	1	1	0	1	1	1	17	1	26	1	NOT SPECIFIED	9	1	999	0	252	1	99	1	212	1	99	0	125	1	99	0	7	1	99	0	2	1	9	0	5	1	9	0	999	0	9	0	999	0	9	0	 	999	0	99	0	351	1	99	0	171	1	99	0	94	1	99	0	7	1	99	0	2	1	9	0	5	1	9	0	999	0	9	0	99	0	9	0	 	999	0	9	0	279	1	99	0	486	1	2	999	0	0	1	5	1	0	0	 	0	0	1	0	1	0	1	1	0	0	1	1	RECYCLING	0	437	1	2	999	0	1	1	1	0	1	1	1	0	0	 	0	1	1	1	0	1	0	1	1	0	 	0	HARNETT COUNTY
340000000078000000000	POLK CORRECTIONAL FACILITY	 	 	 	BUTNER	NC	27509	1001 VEAZEY ROAD	BUTNER	NC	275092500	999	999	9999	9999	999	999	9999	 	2	1	1	 	1	0	1	1	1	0	0	0	0	0	0	 	1	3	1012	0	1012	0	1997	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	945	0	0	0	989	0	989	0	0	0	0	0	0	0	989	0	207	0	701	0	52	0	13	0	4	0	2	0	10	0	0	0	 	989	0	251	0	623	0	30	0	85	0	989	0	846	0	123	0	20	0	989	0	0	0	1	41	0	2	999	0	1	0	1	3	0	41	0	178	0	0	0	INTENSIVE AND HIGH SECURITY	0	0	222	0	0	0	979	0	0	0	10	0	0	0	989	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	468	0	0	0	0	0	0	0	468	0	0	0	5	0	0	0	165	0	159	0	15	0	17	0	15	0	17	0	29	0	46	0	 	0	0	0	0	229	0	239	0	184	0	0	0	278	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	 	0	0	0	0	468	0	0	0	114	0	0	0	206	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	324	0	0	0	1446	0	2	999	0	0	0	9	0	0	0	 	0	0	1	0	0	0	0	0	1	0	0	0	 	0	424	0	2	999	0	1	1	1	1	1	1	1	0	0	 	0	1	1	1	1	1	1	1	1	1	CHARACTER EDUCATION	0	WAKE COUNTY
